record_id,name,canonical_name,canonical_url,status,status_as_of,hq_country,operating_regions,founding_year,entity_type,business_model,cohort_or_ecosystem,primary_lifecycle,secondary_lifecycle,category,maturity,evidence_grade,jcx_relevance,relevance_tier,scale_signal,tech_strategy,innovation_model,named_initiatives,headline_claim,claim_type,caveats,source_urls,last_verified,source_datasets,merged_record_count,status_conflict,identity_note
org-inspace-a027d14,Inspace,Inspace,https://inspace.io/,active,2026-08-30,Australia,Global,Unknown,Company,SaaS/services,Taronga RealTechX,Sales,Design,3D visualization,Scaleup,B,Medium,C,,,,,Visualizations for sales and leasing; CBRE case via Taronga,Customer/vendor case,Connectivity capture language and output quality,https://inspace.io/|https://tarongagroup.com/realtechx/,2026-08-30,proptech_startups_agent.csv,1,false,
org-karmen-a81d410,Karmen,Karmen,,unknown,,unknown,United States / unknown,,YC construction scheduling startup,,,C,,,,D,Potential JCX schedule-risk pilot,C,Scale unknown,AI scheduling from project documents,YC-backed startup,Karmen,Unknown,startup self-report,Verify live projects and accuracy,https://www.ycombinator.com/companies/industry/real-estate-and-construction,2026-08-30,global_real_estate_pioneers_agent.csv,1,false,
org-localize-ec8bde7,Localize,Localize,https://www.localize.city/,inactive,2026-08-30,Israel,Israel/US,2016,Company,Data/SaaS,Independent,Data,Sales,Property data and buyer tools,Regional shutdown,B,Low,C,,,,,US operations ceased in August 2024 while sister Madlan continued in Israel,Reputable press report,Regional shutdown not global death; geography/market-cycle lesson,https://www.localize.city/|https://www.calcalistech.com/ctechnews/article/sypuszzjr,2026-08-30,proptech_startups_agent.csv,1,false,
org-metaprop-portfolio-bda9b60,MetaProp portfolio,MetaProp portfolio,https://www.metaprop.com/portfolio,active,2026-08-30,United States,Global,2015,Investor,Portfolio,MetaProp,Data,Finance,PropTech VC ecosystem index,Portfolio index,A,Medium,C,,,,,Official site reports 150+ investments and 1.9B portfolio capital,Investor claim,Investment is not endorsement or current status,https://www.metaprop.com/portfolio|https://www.metaprop.com/,2026-08-30,proptech_startups_agent.csv,1,false,
org-nar-reach-portfolio-068d892,NAR REACH portfolio,NAR REACH portfolio,https://www.nar-reach.com/,active,2026-08-30,United States,Global,2013,Accelerator,Portfolio/program,NAR/Second Century Ventures,Sales,Transaction,Real-estate accelerator ecosystem index,Portfolio index,A,Medium,C,,,,,Official site reports 300+ companies 8B aggregate valuation and 2.9B capital,Program claim,Portfolio heterogeneity and status churn,https://www.nar-reach.com/,2026-08-30,proptech_startups_agent.csv,1,false,
org-nobroker-efe14d3,NoBroker,NoBroker,https://www.nobroker.in/,active,2026-08-30,India,India,2014,private-startup,service-fees-subscriptions,Indian-proptech-scaleup,owner-buyer-renter-marketplace,property-society-services,consumer-marketplace,scale,B/C,self-service-and-monetization-caution,C,,,,,early-Series-A-company-release-current-paid-plans-need-review,company-press,unknown,https://www.nobroker.in/|https://assets.nobroker.in/static/img/press/nb_in_chennai.pdf|https://www.nobroker.in/forum/wp-content/uploads/2026/01/NoBroker_Realestate_Report_2025_compressed.pdf,2026-08-30,regional_companies_agent.csv,1,false,
org-pi-labs-portfolio-188a1d3,Pi Labs portfolio,Pi Labs portfolio,https://pilabs.vc/portfolio?sort=date_desc,active,2026-08-30,United Kingdom,Global,2015,Investor/accelerator,Portfolio,Pi Labs,Data,Climate,PropTech ecosystem index,Portfolio index,A,Medium,C,,,,,Official portfolio says approximately 100 companies in 15 countries,Investor claim,Portfolio membership is not validation; check each company,https://pilabs.vc/portfolio?sort=date_desc,2026-08-30,proptech_startups_agent.csv,1,false,
org-plan0-ai-b7d6d9e,PLAN0 AI,PLAN0 AI,,unknown,,unknown,United States / unknown,,YC preconstruction analytics startup,,,L/D/C/F,,,,D,Potential JCX cost-intelligence pilot,C,YC profile claims $20bn of projects; verify,Vision models analyse plans for cost estimates,YC-backed and industry partnerships,PLAN0 AI,$20bn projects claimed by profile,startup self-report,Early-stage claim; independently validate,https://www.ycombinator.com/companies/industry/real-estate-and-construction,2026-08-30,global_real_estate_pioneers_agent.csv,1,false,
org-plangrid-378edb8,PlanGrid,PlanGrid,https://www.plangrid.com/,acquired,2026-08-30,United States,Global,2011,Subsidiary,Enterprise SaaS,Brick & Mortar,Construction,Design,Field construction software,Acquired,A,Medium,C,,,,,Field plans and collaboration; historical Brick & Mortar exit,Portfolio/ownership record,Do not present as independent current startup,https://www.plangrid.com/|https://brickmortar.vc/portfolio,2026-08-30,proptech_startups_agent.csv,1,false,
org-plug-and-play-real-estate-and-construction-d45b0c2,Plug and Play Real Estate & Construction,Plug and Play Real Estate & Construction,https://welcome.plugandplaytechcenter.com/investment-portfolio,active,2026-08-30,United States,Global,2006,Accelerator/investor,Portfolio/program,Plug and Play,Data,Construction,Accelerator ecosystem index,Portfolio index,A,Medium,C,,,,,Global investment portfolio and real estate/construction programming,Program/product description,Live portfolio needs company-level screening,https://welcome.plugandplaytechcenter.com/investment-portfolio|https://welcome.plugandplaytechcenter.com/hubfs/Mobility%20SV%20Folder/June%20Summit%202025%20Decks/Real%20Estate%20%26%20Construction%20Expo.pdf,2026-08-30,proptech_startups_agent.csv,1,false,
org-powerplay-ca9649a,Powerplay,Powerplay,https://www.accel.com/companies/powerplay,active,2026-08-30,India,India,Unknown,private-startup,subscription-SaaS,Accel-seed-2021,site-collaboration-documents,project-communication-architecture,ConTech-collaboration-SaaS,early-growth,C,site-diary-RFI-progress,C,,,,,Accel-confirms-seed-positioning-few-outcomes,VC-profile,unknown,https://www.accel.com/companies/powerplay,2026-08-30,regional_companies_agent.csv,1,false,
org-proprise-71fd7fd,PropRise,PropRise,,unknown,,United States,United States,,YC CRE investment analytics,,,F,,,,D,Potential land and underwriting pilot,C,Profile claims 50+ customers including Public Storage,"AI sourcing, underwriting and site selection",YC-backed startup,Beacon; Primer,50+ customers claimed; no audited productivity metric,startup self-report,Verify references and data rights,https://www.ycombinator.com/companies/industry/real-estate-and-construction,2026-08-30,global_real_estate_pioneers_agent.csv,1,false,
org-qflow-9a7b840,Qflow,Qflow,https://www.qflow.tech/,active,2026-08-30,United Kingdom,Global,Unknown,Company,SaaS,Taronga RealTechX,Construction,Climate,Materials carbon tracking,Early/scaleup,A,Medium,C,,,,,Construction material and carbon data,Portfolio/product description,Local supplier standards and data quality,https://www.qflow.tech/|https://tarongagroup.com/realtechx/,2026-08-30,proptech_startups_agent.csv,1,false,
org-rentflow-7f79886,RentFlow,RentFlow,https://www.ycombinator.com/companies/rentflow,active,2026-08-30,United States,United States,2024,private startup,fintech SaaS and payments,Y Combinator S2024,L7 Occupancy,L3 Capital/finance,AI cash-flow-synced commercial rent payments,early-stage,A,Low-medium,C,,,,,YC describes underwriting business rent in real time from transaction data to prevent late payments,YC company description,"US SMB underwriting and payments are not portable to Bangladesh; regulated credit, defaults and consent need diligence.",https://www.ycombinator.com/companies/rentflow,2026-08-30,coverage_gap_additions.csv,1,false,
org-stake-2f6c8f6,Stake,Stake,https://getstake.com/,active,2026-08-30,United Arab Emirates,UAE-Saudi-Arabia,2018,private-fintech,platform-management-fees,regional-fractional,fractional-property-investing,app-secondary-liquidity,real-estate-investment,scale,B/C,digital-investor-onboarding,C,,,,,Bangladesh-explicitly-unavailable-to-UAE-investors,company-help-center,unknown,https://getstake.com/|https://help.getstake.com/en/articles/6570336-who-can-invest-in-uae|https://help.getstake.com/en/articles/8249047-how-do-i-begin,2026-08-30,regional_companies_agent.csv,1,false,
org-switchee-205db60,Switchee,Switchee,https://www.switchee.co/,active,2026-08-30,United Kingdom,UK/global,Unknown,Company,Hardware plus SaaS,Pi Labs,Facilities,Climate,Smart housing energy,Scaleup,A,Medium,C,,,,,Smart thermostat and housing/energy insights,Portfolio/product description,Hardware climate utility privacy and local service,https://www.switchee.co/|https://pilabs.vc/portfolio?sort=date_desc,2026-08-30,proptech_startups_agent.csv,1,false,
org-taronga-realtechx-632296d,Taronga RealTechX,Taronga RealTechX,https://tarongagroup.com/realtechx/,active,2026-08-30,Australia,Asia/global,2018,Accelerator/investor,Programs/pilots,Taronga Ventures,Data,Climate,RealTech pilot ecosystem index,Portfolio index,A,High,C,,,,,Official site says 55+ RealTech companies and names corporate pilots,Program/portfolio claim,Participation does not equal product validation,https://tarongagroup.com/realtechx/,2026-08-30,proptech_startups_agent.csv,1,false,
org-trendspek-f3aa791,Trendspek,Trendspek,https://trendspek.com/,active,2026-08-30,Australia,Australia/global,Unknown,Company,SaaS/services,Taronga RealTechX,Facilities,Data,Asset inspection,Scaleup,B,Medium,C,,,,,Digital building capture and lifecycle planning; 110-building university case via Taronga,Customer/vendor case,Survey standards capture and local support,https://trendspek.com/|https://tarongagroup.com/realtechx/,2026-08-30,proptech_startups_agent.csv,1,false,
org-uhoo-7143ba7,uHoo,uHoo,https://uhooair.com/,active,2026-08-30,Switzerland,Global,2015,Company,Hardware plus SaaS,Taronga RealTechX,Facilities,Climate,Indoor-air quality,Scaleup,A,Low,C,,,,,IAQ sensors and analytics,Portfolio/product description,Calibration privacy maintenance and adoption,https://uhooair.com/|https://tarongagroup.com/realtechx/,2026-08-30,proptech_startups_agent.csv,1,false,
org-wint-44d2ec1,WINT,WINT,https://wint.ai/,active,2026-08-30,Israel,Global,2015,Company,Hardware plus SaaS,Taronga RealTechX,Facilities,Climate,Water leak prevention,Scaleup,A,Medium,C,,,,,Water intelligence detection and shutoff,Portfolio/product description,Plumbing retrofit connectivity and response service,https://wint.ai/|https://tarongagroup.com/realtechx/,2026-08-30,proptech_startups_agent.csv,1,false,
org-wiredscore-75d1974,WiredScore,WiredScore,https://wiredscore.com/,active,2026-08-30,United Kingdom,Global,2013,Company,Certification,Taronga/RealTechX,Facilities,Data,Digital infrastructure rating,Scaleup,A,Low,C,,,,,Digital connectivity certification for buildings,Portfolio/product description,Local evidence and methodology adaptation,https://wiredscore.com/|https://tarongagroup.com/realtechx/,2026-08-30,proptech_startups_agent.csv,1,false,
org-bproperty-79a37ab,Bproperty,Bproperty,https://www.bproperty.com/,unclear,2026-08-30,Bangladesh,Bangladesh,2016 || 2015,private-company || Company,listing-and-transaction-fees || Marketplace/leads,EMPG-DCG-history || Independent,discover-sell-rent || Sales,legal-mortgage-valuation || Finance,property-marketplace || Marketplace valuation mortgage,unclear || Scaleup,A,listing-UX-and-lead-channel || High,C || A,,,,,major-historic-portal-current-domain-disclaims-legacy-affiliation || Local listings advice valuation and loan comparison,historical-press-plus-company || Company description,verify-entity-data-contracts-and-inventory || Lead ownership data use and freshness,https://www.bproperty.com/|https://www.bproperty.com/about-us|https://www.bproperty.com/terms-of-use|https://www.bssnews.net/business/107809,2026-08-30,proptech_startups_agent.csv|regional_companies_agent.csv,2,true,
org-homebase-sea-finance-75bb47f,Homebase,Homebase,https://www.ycombinator.com/companies/homebase,active,2026-08-30,Singapore || Vietnam,Southeast-Asia || SEA,2019,private-startup || Company,financing-fees || Fintech,Y-Combinator-W21-Antler-Iterative || YC W2021,rent-to-own-financing || Finance,alternative-mortgage-underwriting || Sales,housing-finance || Rent-to-own housing finance,early-growth || Scaleup,A,affordability-staged-ownership || Medium,C || B,,,,,name-collides-with-US-Homebase-OneQuext-credit-risk || Rent-to-own financing for Southeast Asia,YC-profile || YC self-description,unknown || Licensing capital intensity and defaults,https://www.ycombinator.com/companies/homebase|https://homebase.ai/,2026-08-30,proptech_startups_agent.csv|regional_companies_agent.csv,2,false,Official name normalized to Homebase; Homebase-SEA retained as an alias.
org-katerra-0503c58,Katerra,Katerra,https://www.katerra.com/,inactive,2026-08-30,United States,United States || United States global,2015,Company || failed construction technology and off-site manufacturing,Vertical integration/hardware,Independent,Construction || D/C,Design,Offsite construction/design-build,Shut down,B,"Medium || Cautionary case for capex, working capital and scale assumptions",C || B,Raised approximately $2bn per credible reporting; Chapter 11 June 2021,Vertically integrated off-site construction and manufacturing,Venture-backed industrialisation,Off-site construction factories,High-profile offsite construction startup shut down and filed Chapter 11 in June 2021 || Chapter 11 filing June 2021,Reputable press/bankruptcy report || observed,Failure case; do not display as active; study capital intensity bonding working capital || Use court/financial sources for causal detail,https://www.katerra.com/|https://techcrunch.com/2021/06/01/softbank-backed-construction-giant-katerra-said-to-be-shutting-down-after-raising-billions/|https://www.constructiondive.com/news/katerra-files-for-chapter-11/601439/|https://www.sec.gov/|https://www.reuters.com/,2026-08-30,global_real_estate_pioneers_agent.csv|proptech_startups_agent.csv,2,false,
