entity_id,display_name,aliases_json,record_type,record_type_basis,canonical_url,canonical_url_status,discovery_profile_urls_json,status_current,operating_status_legacy,status_conflict,status_evidence_date,status_observed_at,status_date_note,last_verified,headquarters_country,headquarters_country_values_legacy_json,headquarters_country_conflict,operating_regions_json,founding_year,founding_year_values_json,founding_year_note,business_models_json,ecosystem_memberships_json,lifecycle_codes_json,lifecycle_mapping_methods_json,lifecycle_labels_legacy_json,lifecycle_unmapped_labels_json,category_labels_json,maturity_band_provisional,maturity_labels_legacy_json,mrl,mrl_note,reviewed_relevance_tier,relevance_tier_values_json,relevance_tier_conflict,jcx_relevance_notes_json,legacy_evidence_grades_json,source_quality_grades_provisional_json,source_count,source_urls_json,source_datasets_json,merged_record_count,publication_readiness,review_flags_json
org-metaprop-portfolio-bda9b60,MetaProp portfolio,[],program_ecosystem,reviewed name or entity-type rule,https://www.metaprop.com/portfolio,resolved,[],active,active,false,,2026-08-30,Legacy status_as_of is preserved in assertions; it is not promoted because it usually represents the research date rather than a supported event date.,2026-08-30,United States,"[""United States""]",false,"[""Global""]",2015,"[""2015""]",,"[""Portfolio""]","[""MetaProp""]","[""L3"",""L12""]","[""keyword_inference""]","[""Data"",""Finance""]",[],"[""PropTech VC ecosystem index""]",program_or_index,"[""Portfolio index""]",,Not assigned from company scale/funding; requires product-and-geography evidence.,C,"[""C""]",false,"[""Medium""]","[""A""]","[""S4""]",2,"[""https://metaprop.com/"",""https://metaprop.com/portfolio""]","[""proptech_startups_agent.csv""]",1,discovery_program,"[""claim_level_evidence_review_required""]"
org-nar-reach-portfolio-068d892,NAR REACH portfolio,[],program_ecosystem,reviewed name or entity-type rule,,discovery_profile_only,"[""https://nar-reach.com/""]",active,active,false,,2026-08-30,Legacy status_as_of is preserved in assertions; it is not promoted because it usually represents the research date rather than a supported event date.,2026-08-30,United States,"[""United States""]",false,"[""Global""]",2013,"[""2013""]",,"[""Portfolio/program""]","[""NAR/Second Century Ventures""]","[""L3"",""L6""]","[""keyword_inference""]","[""Sales"",""Transaction""]",[],"[""Real-estate accelerator ecosystem index""]",program_or_index,"[""Portfolio index""]",,Not assigned from company scale/funding; requires product-and-geography evidence.,C,"[""C""]",false,"[""Medium""]","[""A""]","[""S4""]",1,"[""https://nar-reach.com/""]","[""proptech_startups_agent.csv""]",1,discovery_program,"[""canonical_url_unresolved"",""claim_level_evidence_review_required""]"
org-nobroker-efe14d3,NoBroker,[],organization,default operating/legal identity,https://www.nobroker.in/,resolved,[],active,active,false,,2026-08-30,Legacy status_as_of is preserved in assertions; it is not promoted because it usually represents the research date rather than a supported event date.,2026-08-30,India,"[""India""]",false,"[""India""]",2014,"[""2014""]",,"[""service-fees-subscriptions""]","[""Indian-proptech-scaleup""]","[""L6""]","[""keyword_inference""]","[""owner-buyer-renter-marketplace"",""property-society-services""]",[],"[""consumer-marketplace""]",scaled_or_enterprise_signal,"[""scale""]",,Not assigned from company scale/funding; requires product-and-geography evidence.,C,"[""C""]",false,"[""self-service-and-monetization-caution""]","[""B/C""]","[""S2""]",3,"[""https://assets.nobroker.in/static/img/press/nb_in_chennai.pdf"",""https://nobroker.in/"",""https://nobroker.in/forum/wp-content/uploads/2026/01/NoBroker_Realestate_Report_2025_compressed.pdf""]","[""regional_companies_agent.csv""]",1,watchlist_profile,"[""claim_level_evidence_review_required""]"
org-pi-labs-portfolio-188a1d3,Pi Labs portfolio,[],program_ecosystem,reviewed name or entity-type rule,https://pilabs.vc/portfolio?sort=date_desc,resolved,[],active,active,false,,2026-08-30,Legacy status_as_of is preserved in assertions; it is not promoted because it usually represents the research date rather than a supported event date.,2026-08-30,United Kingdom,"[""United Kingdom""]",false,"[""Global""]",2015,"[""2015""]",,"[""Portfolio""]","[""Pi Labs""]","[""L10"",""L12""]","[""keyword_inference""]","[""Data"",""Climate""]",[],"[""PropTech ecosystem index""]",program_or_index,"[""Portfolio index""]",,Not assigned from company scale/funding; requires product-and-geography evidence.,C,"[""C""]",false,"[""Medium""]","[""A""]","[""S4""]",1,"[""https://pilabs.vc/portfolio?sort=date_desc""]","[""proptech_startups_agent.csv""]",1,discovery_program,"[""claim_level_evidence_review_required""]"
org-plan0-ai-b7d6d9e,PLAN0 AI,[],organization,default operating/legal identity,,discovery_profile_only,"[""https://ycombinator.com/companies/industry/real-estate-and-construction""]",unknown,unknown,false,,2026-08-30,Legacy status_as_of is preserved in assertions; it is not promoted because it usually represents the research date rather than a supported event date.,2026-08-30,,[],false,"[""United States / unknown""]",,[],Not verified in the current source layer.,[],[],"[""L1"",""L3"",""L4"",""L5""]","[""documented_legacy_shorthand""]","[""L/D/C/F""]",[],[],not_assessed,[],,Not assigned from company scale/funding; requires product-and-geography evidence.,C,"[""C""]",false,"[""Potential JCX cost-intelligence pilot""]","[""D""]","[""S4""]",1,"[""https://ycombinator.com/companies/industry/real-estate-and-construction""]","[""global_real_estate_pioneers_agent.csv""]",1,profile_requires_editorial_review,"[""canonical_url_unresolved"",""category_not_assessed"",""maturity_not_assessed"",""status_evidence_date_missing"",""claim_level_evidence_review_required""]"
org-plangrid-378edb8,PlanGrid,[],organization,default operating/legal identity,https://www.plangrid.com/,resolved,[],acquired,acquired,false,,2026-08-30,Legacy status_as_of is preserved in assertions; it is not promoted because it usually represents the research date rather than a supported event date.,2026-08-30,United States,"[""United States""]",false,"[""Global""]",2011,"[""2011""]",,"[""Enterprise SaaS""]","[""Brick & Mortar""]","[""L4"",""L5""]","[""keyword_inference""]","[""Construction"",""Design""]",[],"[""Field construction software""]",historical_or_transitioned,"[""Acquired""]",,Not assigned from company scale/funding; requires product-and-geography evidence.,C,"[""C""]",false,"[""Medium""]","[""A""]","[""S2"",""S4""]",2,"[""https://brickmortar.vc/portfolio"",""https://plangrid.com/""]","[""proptech_startups_agent.csv""]",1,watchlist_profile,"[""claim_level_evidence_review_required""]"
org-plug-and-play-real-estate-and-construction-d45b0c2,Plug and Play Real Estate & Construction,[],program_ecosystem,reviewed name or entity-type rule,https://welcome.plugandplaytechcenter.com/investment-portfolio,resolved,[],active,active,false,,2026-08-30,Legacy status_as_of is preserved in assertions; it is not promoted because it usually represents the research date rather than a supported event date.,2026-08-30,United States,"[""United States""]",false,"[""Global""]",2006,"[""2006""]",,"[""Portfolio/program""]","[""Plug and Play""]","[""L5"",""L12""]","[""keyword_inference""]","[""Data"",""Construction""]",[],"[""Accelerator ecosystem index""]",program_or_index,"[""Portfolio index""]",,Not assigned from company scale/funding; requires product-and-geography evidence.,C,"[""C""]",false,"[""Medium""]","[""A""]","[""S2""]",2,"[""https://welcome.plugandplaytechcenter.com/hubfs/Mobility%20SV%20Folder/June%20Summit%202025%20Decks/Real%20Estate%20%26%20Construction%20Expo.pdf"",""https://welcome.plugandplaytechcenter.com/investment-portfolio""]","[""proptech_startups_agent.csv""]",1,discovery_program,"[""claim_level_evidence_review_required""]"
org-powerplay-ca9649a,Powerplay,[],organization,default operating/legal identity,https://www.accel.com/companies/powerplay,resolved,[],active,active,false,,2026-08-30,Legacy status_as_of is preserved in assertions; it is not promoted because it usually represents the research date rather than a supported event date.,2026-08-30,India,"[""India""]",false,"[""India""]",,"[""Unknown""]",Not verified in the current source layer.,"[""subscription-SaaS""]","[""Accel-seed-2021""]",[],[],"[""site-collaboration-documents"",""project-communication-architecture""]","[""site-collaboration-documents"",""project-communication-architecture""]","[""ConTech-collaboration-SaaS""]",early_or_growth_signal,"[""early-growth""]",,Not assigned from company scale/funding; requires product-and-geography evidence.,C,"[""C""]",false,"[""site-diary-RFI-progress""]","[""C""]","[""S2""]",1,"[""https://accel.com/companies/powerplay""]","[""regional_companies_agent.csv""]",1,profile_requires_editorial_review,"[""lifecycle_unmapped"",""claim_level_evidence_review_required""]"
org-proprise-71fd7fd,PropRise,[],organization,default operating/legal identity,,discovery_profile_only,"[""https://ycombinator.com/companies/industry/real-estate-and-construction""]",unknown,unknown,false,,2026-08-30,Legacy status_as_of is preserved in assertions; it is not promoted because it usually represents the research date rather than a supported event date.,2026-08-30,United States,"[""United States""]",false,"[""United States""]",,[],Not verified in the current source layer.,[],[],[],[],"[""F""]","[""F""]",[],not_assessed,[],,Not assigned from company scale/funding; requires product-and-geography evidence.,C,"[""C""]",false,"[""Potential land and underwriting pilot""]","[""D""]","[""S4""]",1,"[""https://ycombinator.com/companies/industry/real-estate-and-construction""]","[""global_real_estate_pioneers_agent.csv""]",1,profile_requires_editorial_review,"[""canonical_url_unresolved"",""lifecycle_unmapped"",""category_not_assessed"",""maturity_not_assessed"",""status_evidence_date_missing"",""claim_level_evidence_review_required""]"
org-qflow-9a7b840,Qflow,[],organization,default operating/legal identity,https://www.qflow.tech/,resolved,[],active,active,false,,2026-08-30,Legacy status_as_of is preserved in assertions; it is not promoted because it usually represents the research date rather than a supported event date.,2026-08-30,United Kingdom,"[""United Kingdom""]",false,"[""Global""]",,"[""Unknown""]",Not verified in the current source layer.,"[""SaaS""]","[""Taronga RealTechX""]","[""L5"",""L10""]","[""keyword_inference""]","[""Construction"",""Climate""]",[],"[""Materials carbon tracking""]",scaled_or_enterprise_signal,"[""Early/scaleup""]",,Not assigned from company scale/funding; requires product-and-geography evidence.,C,"[""C""]",false,"[""Medium""]","[""A""]","[""S2"",""S4""]",2,"[""https://qflow.tech/"",""https://tarongagroup.com/realtechx""]","[""proptech_startups_agent.csv""]",1,watchlist_profile,"[""claim_level_evidence_review_required""]"
org-rentflow-7f79886,RentFlow,[],organization,default operating/legal identity,,discovery_profile_only,"[""https://ycombinator.com/companies/rentflow""]",active,active,false,,2026-08-30,Legacy status_as_of is preserved in assertions; it is not promoted because it usually represents the research date rather than a supported event date.,2026-08-30,United States,"[""United States""]",false,"[""United States""]",2024,"[""2024""]",,"[""fintech SaaS and payments""]","[""Y Combinator S2024""]","[""L3"",""L7""]","[""explicit_code"",""keyword_inference""]","[""L7 Occupancy"",""L3 Capital/finance""]",[],"[""AI cash-flow-synced commercial rent payments""]",early_or_growth_signal,"[""early-stage""]",,Not assigned from company scale/funding; requires product-and-geography evidence.,C,"[""C""]",false,"[""Low-medium""]","[""A""]","[""S4""]",1,"[""https://ycombinator.com/companies/rentflow""]","[""coverage_gap_additions.csv""]",1,profile_requires_editorial_review,"[""canonical_url_unresolved"",""claim_level_evidence_review_required""]"
org-stake-2f6c8f6,Stake,[],organization,default operating/legal identity,https://getstake.com/,resolved,[],active,active,false,,2026-08-30,Legacy status_as_of is preserved in assertions; it is not promoted because it usually represents the research date rather than a supported event date.,2026-08-30,United Arab Emirates,"[""United Arab Emirates""]",false,"[""UAE-Saudi-Arabia""]",2018,"[""2018""]",,"[""platform-management-fees""]","[""regional-fractional""]",[],[],"[""fractional-property-investing"",""app-secondary-liquidity""]","[""fractional-property-investing"",""app-secondary-liquidity""]","[""real-estate-investment""]",scaled_or_enterprise_signal,"[""scale""]",,Not assigned from company scale/funding; requires product-and-geography evidence.,C,"[""C""]",false,"[""digital-investor-onboarding""]","[""B/C""]","[""S2""]",3,"[""https://getstake.com/"",""https://help.getstake.com/en/articles/6570336-who-can-invest-in-uae"",""https://help.getstake.com/en/articles/8249047-how-do-i-begin""]","[""regional_companies_agent.csv""]",1,profile_requires_editorial_review,"[""lifecycle_unmapped"",""claim_level_evidence_review_required""]"
org-switchee-205db60,Switchee,[],organization,default operating/legal identity,https://www.switchee.co/,resolved,[],active,active,false,,2026-08-30,Legacy status_as_of is preserved in assertions; it is not promoted because it usually represents the research date rather than a supported event date.,2026-08-30,United Kingdom,"[""United Kingdom""]",false,"[""UK/global""]",,"[""Unknown""]",Not verified in the current source layer.,"[""Hardware plus SaaS""]","[""Pi Labs""]","[""L8"",""L10""]","[""keyword_inference""]","[""Facilities"",""Climate""]",[],"[""Smart housing energy""]",scaled_or_enterprise_signal,"[""Scaleup""]",,Not assigned from company scale/funding; requires product-and-geography evidence.,C,"[""C""]",false,"[""Medium""]","[""A""]","[""S2"",""S4""]",2,"[""https://pilabs.vc/portfolio?sort=date_desc"",""https://switchee.co/""]","[""proptech_startups_agent.csv""]",1,watchlist_profile,"[""claim_level_evidence_review_required""]"
org-taronga-realtechx-632296d,Taronga RealTechX,[],program_ecosystem,reviewed name or entity-type rule,https://tarongagroup.com/realtechx/,resolved,[],active,active,false,,2026-08-30,Legacy status_as_of is preserved in assertions; it is not promoted because it usually represents the research date rather than a supported event date.,2026-08-30,Australia,"[""Australia""]",false,"[""Asia/global""]",2018,"[""2018""]",,"[""Programs/pilots""]","[""Taronga Ventures""]","[""L10"",""L12""]","[""keyword_inference""]","[""Data"",""Climate""]",[],"[""RealTech pilot ecosystem index""]",program_or_index,"[""Portfolio index""]",,Not assigned from company scale/funding; requires product-and-geography evidence.,C,"[""C""]",false,"[""High""]","[""A""]","[""S4""]",1,"[""https://tarongagroup.com/realtechx""]","[""proptech_startups_agent.csv""]",1,discovery_program,"[""claim_level_evidence_review_required""]"
