source_id,url,observed_urls,domain,inferred_source_class,source_quality_grade_provisional,quality_grade_status,used_by_record_ids,used_by_names,used_by_documents,source_datasets,last_verified,editorial_note
src-cca0951be8,https://untaphealth.com/,https://www.untaphealth.com/,untaphealth.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-d55602d090,untap health,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-c5bb332648,https://updater.com/,https://updater.com/,updater.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-c453021678,Updater,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-ef0d38e2d9,https://urbanbound.com/,https://www.urbanbound.com/,urbanbound.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-b3e61e2e31,UrbanBound,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-cee4913d5b,https://useodin.com/,https://www.useodin.com/,useodin.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-d3c7f40545,Useodin,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-57894e46dc,https://user.buildingsmart.org/knowledge-base/terminology,https://user.buildingsmart.org/knowledge-base/terminology/,user.buildingsmart.org,research_or_industry,S1,domain-level provisional; claim-level review required,,,research/standards_interoperability_governance.md,full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-ac28ce45ca,https://v7labs.com/,https://www.v7labs.com/,v7labs.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-c134bad95f,V7,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-d75208a4f1,https://veerum.com/,https://veerum.com/,veerum.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-46ba9f7149,Veerum,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-1bee65df9a,https://veev.com/,https://www.veev.com/,veev.com,company_or_product,S2,domain-level provisional; claim-level review required,org-veev-by-lennar-844d2b1,Veev by Lennar,research/global_real_estate_pioneers_agent.csv,full_corpus_source_inventory.csv|global_real_estate_pioneers_agent.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-5e1155a84d,https://veev.com/about-us,https://www.veev.com/about-us/,veev.com,company_or_product,S2,domain-level provisional; claim-level review required,org-veev-by-lennar-844d2b1,Veev by Lennar,research/global_real_estate_pioneers.md|research/global_real_estate_pioneers_agent.csv,full_corpus_source_inventory.csv|global_real_estate_pioneers_agent.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-f66933cb4c,https://vengolabs.com/,https://vengolabs.com/,vengolabs.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-77308c517d,Vengo,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-2c2e4e26bb,https://verbaflo.ai/,https://www.verbaflo.ai/,verbaflo.ai,company_or_product,S2,domain-level provisional; claim-level review required,eco-3d66877c6b,Verbaflo,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-dc8f3f396c,https://vergesense.com/,https://vergesense.com|https://vergesense.com/,vergesense.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-0edf4f30fb|eco-b503044008,Verge Sense|Vergesense,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-3147fac4c0,https://veridue.ai/,https://www.veridue.ai/,veridue.ai,company_or_product,S2,domain-level provisional; claim-level review required,eco-877cb688b2,Veridue,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-78906b56a2,https://vestahome.com/,https://vestahome.com/,vestahome.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-fc4148bf75,Vestahome,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-dcd4af28ad,https://vextrus.com/,https://www.vextrus.com/,vextrus.com,company_or_product,S2,domain-level provisional; claim-level review required,org-vextrus-988c4a5,Vextrus,JCX_Global_PropTech_Intelligence_Atlas_2026-08-30.md|JCX_Second_Pass_Strategy_PropTech_Startups_2026-08-29.md|research/regional_companies_agent.csv|research/regional_proptech_landscape.md,full_corpus_source_inventory.csv|regional_companies_agent.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-c467d7cc83,https://viact.ai/,https://www.viact.ai/,viact.ai,company_or_product,S2,domain-level provisional; claim-level review required,,,JCX_Second_Pass_Strategy_PropTech_Startups_2026-08-29.md,full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-1775f31a15,https://vinci-construction.com/en/engagements/innovation_eng,https://vinci-construction.com/en/engagements/innovation_eng/,vinci-construction.com,company_or_product,S2,domain-level provisional; claim-level review required,org-vinci-0e581b1,VINCI,research/global_real_estate_pioneers.md|research/global_real_estate_pioneers_agent.csv,full_corpus_source_inventory.csv|global_real_estate_pioneers_agent.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-b32cda07de,https://vinci.com/,https://www.vinci.com/,vinci.com,company_or_product,S2,domain-level provisional; claim-level review required,org-vinci-0e581b1,VINCI,research/global_real_estate_pioneers_agent.csv,full_corpus_source_inventory.csv|global_real_estate_pioneers_agent.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-9849f669ce,https://vinci.com/en/faq,https://www.vinci.com/en/faq,vinci.com,company_or_product,S2,domain-level provisional; claim-level review required,org-vinci-0e581b1,VINCI,research/global_real_estate_pioneers.md|research/global_real_estate_pioneers_agent.csv,full_corpus_source_inventory.csv|global_real_estate_pioneers_agent.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-fa803e61be,https://vinci.com/en/finance/results-and-key-figures/2025-annual-financial-statements,https://www.vinci.com/en/finance/results-and-key-figures/2025-annual-financial-statements,vinci.com,company_or_product,S2,domain-level provisional; claim-level review required,,,research/global_real_estate_pioneers.md,full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-d85e9d4fb2,https://virtuo.com/,https://www.virtuo.com/,virtuo.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-686307a6a9,Virtuo,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-3fbde4d16c,https://visoft-eng.com/,https://visoft-eng.com/,visoft-eng.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-258df61dc8,ViSoft,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-512a16af42,https://vizcab.io/,https://vizcab.io/,vizcab.io,company_or_product,S2,domain-level provisional; claim-level review required,eco-4a9c329001,Vizcab,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-b5d1984915,https://volca.ai/,https://www.volca.ai/,volca.ai,company_or_product,S2,domain-level provisional; claim-level review required,eco-58c42aa2df,Volca,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
