discovery_id,display_name,name_variants_json,record_type_signals_json,qualified_entity_ids_json,evidence_stage,discovery_only,source_layers_json,source_layer_count,domains_json,candidate_urls_json,profile_urls_json,yc_company_ids_json,yc_batches_json,yc_status_signals_json,ecosystems_json,ecosystem_count,ecosystem_source_row_ids_json,ecosystem_source_row_count,ecosystem_status_signals_json,category_signals_json,lifecycle_signals_json,jcx_tier_signals_json,region_signals_json,country_signals_json,location_signals_json,employee_count_signals_json,description_signals_json,source_urls_json,source_url_count,identity_resolution_methods_json,needs_identity_review,identity_notes_json,snapshot_date,publication_note
dsc-76675c7cc4e5,Tothesource,"[""Tothesource""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""tothesource.com""]","[""https://tothesource.com/""]","[""https://metaprop.com/portfolio""]",[],[],[],"[""MetaProp""]",1,"[""eco-src-d61ec7e6158d""]",1,"[""Active/portfolio""]",[],[],[],[],[],[],[],[],"[""https://metaprop.com/portfolio"",""https://tothesource.com/""]",2,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-585029707873,Tough Commerce,"[""Tough Commerce""]",[],[],discovery_only,true,"[""yc_real_estate_construction_2026-08-30""]",1,[],[],"[""https://ycombinator.com/companies/industry/real-estate-and-construction"",""https://ycombinator.com/companies/tough-commerce""]","[""13116""]","[""W2020""]","[""Active""]",[],0,[],0,[],"[""ConTech / construction operations""]","[""L3 Capital/finance; L5 Construction; L12 Data/intelligence""]","[""A""]",[],"[""CA""]","[""Toronto, ON, Canada""]","[""21""]","[""Shopify for construction."",""Tough Commerce is the only white-label commerce platform tailored for industry-specific workflows and enable merchants, suppliers, producers and manufacturers to digitize their processes. Behind the scenes, we provides order management, location management, pricing management, dispatching, logistics, messaging, e-ticketing, invoicing, customer portal, AR automation, payment, payouts and real-time delivery...""]","[""https://ycombinator.com/companies/industry/real-estate-and-construction"",""https://ycombinator.com/companies/tough-commerce""]",2,"[""source_native_yc_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-8d09ad5045e4,Tour24,"[""Tour24""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""tour24.io""]","[""https://tour24.io/""]","[""https://ret.vc/portfolio""]",[],[],[],"[""RET Ventures Portfolio""]",1,"[""eco-src-e8f51128bfc1""]",1,"[""Portfolio company displayed""]",[],[],[],[],[],[],[],"[""Tour24 Tour24 is the multi-award-winning app for apartment owners and operators offering self-guided tours. The solution provides future renters easy access to self-guided tours via a custom, in-person, interactive and audio/visual tour experience. Tour24 integrates with existing technology stacks and is the most comprehensive solution available today. Year of investment 2024 Stage at Investment All Late Real Estate Focus All Multifamily View WEbsite""]","[""https://ret.vc/portfolio"",""https://tour24.io/""]",2,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-5788d3853e26,Tracfloapp,"[""Tracfloapp""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""tracfloapp.com""]","[""https://tracfloapp.com/""]","[""https://metaprop.com/portfolio""]",[],[],[],"[""MetaProp""]",1,"[""eco-src-342781b9e0d5""]",1,"[""Active/portfolio""]",[],[],[],[],[],[],[],[],"[""https://metaprop.com/portfolio"",""https://tracfloapp.com/""]",2,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-e24b4f066b7a,Track3D,"[""Track3D""]","[""organization""]","[""org-track3d-778aadb""]",qualified_core,false,"[""qualified_core""]",1,"[""track3d.ai""]","[""https://track3d.ai/""]",[],[],[],[],[],0,[],0,[],"[""reality capture and construction progress intelligence""]","[""L5"",""L9""]","[""A""]",[],"[""United States""]",[],[],[],"[""https://track3d.ai/"",""https://track3d.ai/newsroom"",""https://track3d.ai/reality-intelligence-platform"",""https://zacuaventures.com/portfolio""]",4,"[""qualified_core_identity""]",false,[],2026-08-30,Qualified-core identity; individual claims still require editorial review.
dsc-ff54a24dca2e,Trashie,"[""Trashie""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""trashie.io""]","[""https://trashie.io/""]","[""https://moderneventures.com/portfolio/trashie""]",[],[],[],"[""Moderne Ventures / Passport""]",1,"[""eco-src-def2aad96899""]",1,"[""Portfolio/Passport listing displayed""]","[""Passport""]",[],[],[],[],[],[],"[""Recycling meets rewards — Get rewarded for getting rid of junk—send Trashie unwanted stuff, earn TrashieCash, shop smarter — Passport""]","[""https://moderneventures.com/portfolio/trashie"",""https://trashie.io/""]",2,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-1c3060e1daa1,Travelio,"[""Travelio""]","[""organization""]","[""org-travelio-bdec63d""]",qualified_core,false,"[""qualified_core""]",1,"[""travelio.com""]","[""https://travelio.com/en/faq""]",[],[],[],[],[],0,[],0,[],"[""online rental marketplace and professionally managed apartments""]","[""L6"",""L7"",""L8""]","[""B""]",[],"[""Indonesia""]",[],[],[],"[""https://travelio.com/en/faq"",""https://travelio.com/tpm""]",2,"[""qualified_core_identity""]",false,[],2026-08-30,Qualified-core identity; individual claims still require editorial review.
dsc-8de43618590e,Travo,"[""Travo""]",[],[],discovery_only,true,"[""yc_real_estate_construction_2026-08-30""]",1,[],[],"[""https://ycombinator.com/companies/industry/real-estate-and-construction"",""https://ycombinator.com/companies/travo""]","[""30905""]","[""W2026""]","[""Active""]",[],0,[],0,[],"[""Real-estate marketplace / sales""]","[""L6 Marketing/sales; L7 Occupancy/tenant; L9 Portfolio/asset; L12 Data/intelligence""]","[""A""]",[],"[""US""]","[""San Francisco""]","[""4""]","[""The brokerage that never sleeps"",""Travo is an AI-native commercial real estate brokerage. Our AI constantly sources off-market deals that fit your exact buy box, and our brokers take them to close. Instead of the same on-market listings everyone sees, buyers get properties that never hit the market, with reconciled T-12s, rent rolls, and comps already cleaned up and ready to underwrite. We focus on multifamily, manufactured housing (MHP and MHC),...""]","[""https://ycombinator.com/companies/industry/real-estate-and-construction"",""https://ycombinator.com/companies/travo""]",2,"[""source_native_yc_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-022bbde72762,Travtus,"[""Travtus""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""travtus.com""]","[""https://travtus.com/""]","[""https://metaprop.com/portfolio"",""https://ret.vc/portfolio""]",[],[],[],"[""MetaProp"",""RET Ventures Portfolio""]",2,"[""eco-src-29d2f9048349"",""eco-src-f6ca3265763c""]",2,"[""Active/portfolio"",""Portfolio company displayed""]",[],[],[],[],[],[],[],"[""Travtus Travtus brings together intelligence and automation in one everyday AI platform, helping multifamily teams move faster, work smarter, and deliver better results across the organization. Year of investment 2022 Stage at Investment All Early Real Estate Focus All Multifamily View WEbsite""]","[""https://metaprop.com/portfolio"",""https://ret.vc/portfolio"",""https://travtus.com/""]",3,"[""exact_normalized_name_with_domain_corroboration"",""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-d2e924f62472,Trayd,"[""Trayd""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,[],[],"[""https://cemexventures.com/top-50""]",[],[],[],"[""CEMEX Ventures Top 50 ConTech 2026""]",1,"[""eco-src-58abfdaafaf7""]",1,"[""Selected for 2026 Top 50""]","[""Supply Chain""]",[],[],[],[],[],[],"[""Supply Chain""]","[""https://cemexventures.com/top-50""]",1,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-9f6cd5d62a1a,Trendspek,"[""Trendspek""]","[""organization""]","[""org-trendspek-f3aa791""]",qualified_core,false,"[""built_environment_ecosystem_discovery_index"",""qualified_core""]",2,"[""trendspek.com""]","[""https://trendspek.com/""]","[""https://tarongagroup.com/wp-content/uploads/2025/07/RealTechX-Asset-Impact-Booklet-2025-1.pdf""]",[],[],[],"[""Taronga RealTechX / Asset Impact""]",1,"[""eco-src-66dc9852f894""]",1,"[""Alumni/support history displayed""]","[""Asset inspection""]","[""L12"",""L8""]","[""C""]",[],"[""Australia""]",[],[],[],"[""https://tarongagroup.com/realtechx"",""https://tarongagroup.com/wp-content/uploads/2025/07/RealTechX-Asset-Impact-Booklet-2025-1.pdf"",""https://trendspek.com/""]",3,"[""exact_normalized_name"",""qualified_core_identity""]",false,[],2026-08-30,Qualified-core identity; individual claims still require editorial review.
dsc-9f7dcfaa7284,Trimble,"[""Trimble""]","[""organization""]","[""org-trimble-77e0db1""]",qualified_core,false,"[""qualified_core""]",1,"[""trimble.com""]","[""https://trimble.com/en/solutions/trimble-construction-one""]",[],[],[],[],[],0,[],0,[],"[""surveying BIM and connected construction management""]","[""L4"",""L5"",""L9""]","[""A""]",[],"[""United States""]",[],[],[],"[""https://civilconstruction.trimble.com/en/products/software/trimble-connect"",""https://trimble.com/en/solutions/trimble-construction-one""]",2,"[""qualified_core_identity""]",false,[],2026-08-30,Qualified-core identity; individual claims still require editorial review.
dsc-5beba1c3cb54,trubrics,"[""trubrics""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""trubrics.com""]","[""https://trubrics.com/""]","[""https://pilabs.vc/portfolio""]",[],[],[],"[""Pi Labs""]",1,"[""eco-src-ad63541ccb67""]",1,"[""Active/portfolio""]",[],[],[],[],[],[],[],"[""AI agents for RE finance teams Est. 2022. London. United Kingdom. Founded by Jeff Kayne and Joel Hodgson. Last Funding Round: Seed.""]","[""https://pilabs.vc/portfolio"",""https://trubrics.com/""]",2,"[""source_native_ecosystem_identity""]",true,"[""Domain trubrics.com is also used by howie ai; shared-domain relationship requires review.""]",2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-fe31a1ef3cc2,TruLiv,"[""TruLiv""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""nhimble.com""]","[""https://nhimble.com/""]","[""https://moderneventures.com/portfolio/truliv""]",[],[],[],"[""Moderne Ventures / Passport""]",1,"[""eco-src-84f3edc7e93d""]",1,"[""Exited (displayed)""]","[""Passport""]",[],[],[],[],[],[],"[""Matches unique investment criteria with real-time market data — Enables multifamily + residential investors to optimize their acquisitions team and do more deals. Acquired by Nhimble. — Passport""]","[""https://moderneventures.com/portfolio/truliv"",""https://nhimble.com/""]",2,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-870d55018bb7,Trunk Tools,"[""Trunk Tools""]","[""organization""]","[""org-trunk-tools-844cca9""]",qualified_core,false,"[""qualified_core""]",1,"[""trunktools.com""]","[""https://trunktools.com/""]",[],[],[],[],[],0,[],0,[],"[""construction field intelligence and document workflow AI""]","[""L4"",""L5""]","[""A""]",[],"[""United States""]",[],[],[],"[""https://cemexventures.com/top-50-2025"",""https://trunktools.com/""]",2,"[""qualified_core_identity""]",false,[],2026-08-30,Qualified-core identity; individual claims still require editorial review.
dsc-3ea839f4d90a,Trust & Will,"[""Trust & Will""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""trustandwill.com""]","[""http://trustandwill.com/""]","[""https://moderneventures.com/portfolio/trust-will""]",[],[],[],"[""Moderne Ventures / Passport""]",1,"[""eco-src-dd2c5e11f085""]",1,"[""Portfolio/Passport listing displayed""]","[""Investment""]",[],[],[],[],[],[],"[""Simple, secure, and affordable estate planning for everyone — An affordable and convenient online estate planning platform for families, professionals, and institutions that empowers enterprises to support clients and employees — Investment""]","[""http://trustandwill.com/"",""https://moderneventures.com/portfolio/trust-will""]",2,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-5828f6c55c6d,TrustLayer,"[""TrustLayer""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""trustlayer.io""]","[""https://trustlayer.io/""]","[""https://moderneventures.com/portfolio/trustlayer""]",[],[],[],"[""Moderne Ventures / Passport""]",1,"[""eco-src-d4af563240a8""]",1,"[""Portfolio/Passport listing displayed""]","[""Passport""]",[],[],[],[],[],[],"[""Automated risk management and compliance — Track and verify all important compliance documents the modern way — Passport""]","[""https://moderneventures.com/portfolio/trustlayer"",""https://trustlayer.io/""]",2,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-b414c3cc1ec4,Trustup,"[""Trustup""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""trustup-group.com""]","[""https://trustup-group.com/""]","[""https://brickmortar.vc/portfolio""]",[],[],[],"[""Brick & Mortar Ventures""]",1,"[""eco-src-226356047726""]",1,"[""Active investment""]",[],[],[],[],[],[],[],[],"[""https://brickmortar.vc/portfolio"",""https://trustup-group.com/""]",2,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-df1ae29e88ec,Trusty,"[""Trusty""]",[],[],discovery_only,true,"[""yc_real_estate_construction_2026-08-30""]",1,[],[],"[""https://ycombinator.com/companies/industry/real-estate-and-construction"",""https://ycombinator.com/companies/trusty""]","[""26067""]","[""W2022""]","[""Active""]",[],0,[],0,[],"[""Real-estate marketplace / sales""]","[""L6 Marketing/sales""]","[""B""]",[],"[""US""]","[""San Francisco""]","[""6""]","[""Limitless Real Estate"",""Trusty is an agent-to-agent matchmaking network that searches every home, regardless of whether it's on the market. This means fresh inventory for buyers, private offers for homeowners, and happy real estate agents.""]","[""https://ycombinator.com/companies/industry/real-estate-and-construction"",""https://ycombinator.com/companies/trusty""]",2,"[""source_native_yc_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-3f1a200805fb,Truzo,"[""Truzo""]","[""organization""]","[""org-truzo-5012b1e""]",qualified_core,false,"[""qualified_core""]",1,"[""truzo.app""]","[""https://truzo.app/""]",[],[],[],[],[],0,[],0,[],"[""construction-governance-SaaS""]","[""L3"",""L5""]","[""B""]",[],"[""Bangladesh""]",[],[],[],"[""https://truzo.app/""]",1,"[""qualified_core_identity""]",false,[],2026-08-30,Qualified-core identity; individual claims still require editorial review.
dsc-de4f569aab3f,Tumble,"[""Tumble""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""tumble.to""]","[""https://tumble.to/""]","[""https://moderneventures.com/portfolio/tumble""]",[],[],[],"[""Moderne Ventures / Passport""]",1,"[""eco-src-e38e480a3c25""]",1,"[""Portfolio/Passport listing displayed""]","[""Passport""]",[],[],[],[],[],[],"[""“Smart Laundry” – a modern laundry experience — Tech-enabled smart laundry rooms for easier management and better experience — Passport""]","[""https://moderneventures.com/portfolio/tumble"",""https://tumble.to/""]",2,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-199d577a8d3a,TurboTenant,"[""TurboTenant""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""turbotenant.com""]","[""https://turbotenant.com/""]","[""https://ret.vc/portfolio""]",[],[],[],"[""RET Ventures Portfolio""]",1,"[""eco-src-6baa9dc65e64""]",1,"[""Portfolio company displayed""]",[],[],[],[],[],[],[],"[""TurboTenant TurboTenant helps independent landlords improve the performance of their properties by offering online tools such as online rental applications, tenant screening reports, marketing, and renters insurance. With over 800,000 landlords, TurboTenant is continuing its rapid growth and expanding into the multifamily industry as TurboTenant’s features empower landlords to manage smarter, faster, and more effectively. Year of investment 2019 Stage at Investment All Early Real Estate Focus All Multifamily Single-Family View WEbsite""]","[""https://ret.vc/portfolio"",""https://turbotenant.com/""]",2,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
